paperId,title,year,venue,fieldsOfStudy
2f62ab1aa8b045aa8aec53e132d1e4d2a3ac9b8f,"AI did not write this manuscript, or did it? Can we trick the AI text detector into generated texts? The potential future of ChatGPT and AI in Sports & Exercise Medicine manuscript generation",2023.0,BMJ Open Sport & Exercise Medicine,Medicine
95f751e8535a6d7f8fe733ab4729f738ef0566c4,Appropriate Reliance on AI Advice: Conceptualization and the Effect of Explanations,2023.0,International Conference on Intelligent User Interfaces,Computer Science
c427b655b3aca580d636583dd7efbe621b7b001c,From ethical AI frameworks to tools: a review of approaches,2023.0,AI and Ethics,Computer Science
2a0f2a76df5af569a9d85d97d2a81ae10f02fccf,Can AI Help in Screening Viral and COVID-19 Pneumonia?,2020.0,IEEE Access,"Computer Science,Engineering"
2a635e68477f43d9efc9c7a7511c40cc539175ad,Performance of ChatGPT Across Different Versions in Medical Licensing Examinations Worldwide: Systematic Review and Meta-Analysis,2024.0,Journal of Medical Internet Research,Medicine
0857e8e6a84a672e64fb060532d6617887cb07f8,Rethink reporting of evaluation results in AI,2023.0,Science,Medicine
79c5f79827c643c1e9464c2a5ff4d1326db16f20,AI chatbots not yet ready for clinical use,2023.0,Frontiers in Digital Health,"Computer Science,Medicine"
ca5dfab165f0f080350f02d4eea451a55c2aa8ce,A Call to Address AI “Hallucinations” and How Healthcare Professionals Can Mitigate Their Risks,2023.0,Cureus,Medicine
dda118e8154765f73cb8f5e2b1b8daa75faf726f,Multimodal biomedical AI,2022.0,Nature Network Boston,Medicine
5be9a64df5f8d7e5a33fcc2c7bdfcde1fbbd085a,"Large Language Models in Medical Education: Opportunities, Challenges, and Future Directions",2023.0,JMIR Medical Education,Medicine
f35676eaf8461a2c3c8d20b4bcc2e36c810fdb1e,"Opportunities, challenges, and future directions of large language models, including ChatGPT in medical education: a systematic scoping review",2024.0,Journal of Educational Evaluation for Health Professions,Medicine
fac17956a8476030a955e92fba85dc25640403bd,Enhancing the reliability and accuracy of AI-enabled diagnosis via complementarity-driven deferral to clinicians,2023.0,Nature Network Boston,Medicine
9534e6b18c015575f7f49d5a1252c6a854a690d7,Ethics and governance of trustworthy medical artificial intelligence,2023.0,BMC Medical Informatics and Decision Making,"Computer Science,Medicine"
a564daa5ffdd4ea4cbb28b6ea459da9f9f65428d,Faithful AI in Medicine: A Systematic Review with Large Language Models and Beyond,2023.0,medRxiv,Medicine
753090d83733069b3ef5d2e33a265d9eb180dcd1,Artificial intelligence in medical education - perception among medical students,2024.0,BMC Medical Education,Medicine
0f63c5e86c32b22af4be1a0eda481b1b14405b85,Lessons learned from translating AI from development to deployment in healthcare,2023.0,Nature Network Boston,Medicine
7f4ed88e626ae733bc95406c60087d903b6b41a4,"Opportunities, Challenges, and Future Directions of Generative Artificial Intelligence in Medical Education: Scoping Review",2023.0,JMIR Medical Education,Medicine
0b045680f51b0adcde488ce5aace12516954c86b,Generative AI in Health Care and Liability Risks for Physicians and Safety Concerns for Patients.,2023.0,Journal of the American Medical Association (JAMA),Medicine
a9c0d7bad124697e370a1b345508b6bc618a4f64,Ethics of generative AI,2023.0,Journal of Medical Ethics,Medicine
9aa7c47db195cc412a67a76b2d2f19d092c9dd74,A Review on the Application of Internet of Medical Things in Wearable Personal Health Monitoring: A Cloud-Edge Artificial Intelligence Approach,2024.0,IEEE Access,Computer Science
701ef60330ecb4c3a82afe0f735ad92b1c683f1f,Dr. Google to Dr. ChatGPT: assessing the content and quality of artificial intelligence-generated medical information on appendicitis,2024.0,Surgical Endoscopy,Medicine
7197910abf6fadc91b0e40d62898450b0589b80e,Harnessing the potential of large language models in medical education: promise and pitfalls,2024.0,J. Am. Medical Informatics Assoc.,"Computer Science,Medicine"
cec6174e2079923471ca44b0bc447bfb53a4335a,Reporting guidelines in medical artificial intelligence: a systematic review and meta-analysis,2024.0,Communications Medicine,Medicine
aea458d6cd0e9ec18a475f345b8740eb8851e323,Twelve tips for addressing ethical concerns in the implementation of artificial intelligence in medical education,2024.0,Medical Education Online,Medicine
6c8a5d2d4e20103f666697092c81d2ae6939e963,The rise of ChatGPT: Exploring its potential in medical education,2023.0,Anatomical Sciences Education,Medicine
c340421c3a8b8c1ca13ef1f2dae20ef4fd88c6ba,Clinical Applications of Artificial Intelligence in Medical Imaging and Image Processing—A Review,2024.0,Cancers,Medicine
a222625d335b1ff3beda12ff8d029df8702c9861,A scoping review of artificial intelligence in medical education: BEME Guide No. 84,2024.0,Medical Teacher,Medicine
8864b5e9ff06a65c09e10c9e38f73aa0f2900c06,Transforming Healthcare: Harnessing the Power of AI in the Modern Era,2023.0,International Journal of Multidisciplinary Sciences and Arts,
e773ffb03ac132cf68058583df3bbd83b6cd4dad,"Artificial Intelligence (AI) Chatbots in Medicine: A Supplement, Not a Substitute",2023.0,Cureus,Medicine
6812ee04ee2383bc40e683d252fd2e56cdbeb80e,Human Uncertainty in Concept-Based AI Systems,2023.0,"AAAI/ACM Conference on AI, Ethics, and Society",Computer Science
eecb4dbf218d08d43a727c7e79f86a296502f117,Prompt Engineering as an Important Emerging Skill for Medical Professionals: Tutorial,2023.0,Journal of Medical Internet Research,Medicine
3fb3ea8fbc211752cedc0106f4b6940327b3c7e0,Redefining Radiology: A Review of Artificial Intelligence Integration in Medical Imaging,2023.0,Diagnostics,Medicine
1342e6383e2b88d6df23ea429f599cebe99a2e02,How Artificial Intelligence Is Shaping Medical Imaging Technology: A Survey of Innovations and Applications,2023.0,Bioengineering,Medicine
1ae692f0323bbfe7450eae33e05ee3f06862cbe1,“I Wonder if my Years of Training and Expertise Will be Devalued by Machines”: Concerns About the Replacement of Medical Professionals by Artificial Intelligence,2024.0,SAGE Open Nursing,Medicine
f144738de47f109d7016cc817831387ed4a256df,Ambiguous Medical Image Segmentation Using Diffusion Models,2023.0,Computer Vision and Pattern Recognition,Computer Science
b88142ec8741e74ddb3ee17d32bce0c6f84839d4,Artificial Intelligence Can Generate Fraudulent but Authentic-Looking Scientific Medical Articles: Pandora’s Box Has Been Opened,2023.0,Journal of Medical Internet Research,Medicine
8d79c921a87711c43990547e02e1ab601d5209e0,Comparison of Vision Transformers and Convolutional Neural Networks in Medical Image Analysis: A Systematic Review,2024.0,Journal of medical systems,"Computer Science,Medicine"
888aa5e858a253b00f8580ec03237a3bff4bc5a4,Imaging Intelligence: AI Is Transforming Medical Imaging Across the Imaging Spectrum,2018.0,IEEE Pulse,"Computer Science,Medicine"
fc819b599d6897fe1dc09961e201489e136558eb,ChatGPT and Generative Artificial Intelligence for Medical Education: Potential Impact and Opportunity,2023.0,Academic medicine : journal of the Association of American Medical Colleges,Medicine
48ec95b5516c6e30bf85fcdd2218a5bc9c0e899c,Rethinking the Role of AI with Physicians in Oncology: Revealing Perspectives from Clinical and Research Workflows,2023.0,International Conference on Human Factors in Computing Systems,Computer Science
455fae6be24bd5e03c58ed9c9a36959b6ae42191,Generating Synthetic Data for Medical Imaging.,2024.0,Radiology,Medicine
9085a0017193d6c2d5e2ebc216492540b0a111cb,Research on Artificial-Intelligence-Assisted Medicine: A Survey on Medical Artificial Intelligence,2024.0,Diagnostics,Medicine
6cb52609ccc582a821c1314a8f031a94623221a3,Regulatory Science on AI-based Medical Devices and Systems,2018.0,,Computer Science
83d3f0b12e38181642bc01e137b9cf1908cb602f,Role of Artificial Intelligence in Medical Image Analysis: A Review of Current Trends and Future Directions,2024.0,Journal of Medical and Biological Engineering,
dbde9692749150152354690e0706c3032b9c6be0,Protocol for development of a reporting guideline (TRIPOD-AI) and risk of bias tool (PROBAST-AI) for diagnostic and prognostic prediction model studies based on artificial intelligence,2021.0,BMJ Open,Medicine
3159478fbc81e562c812b9d5dc1891271b21f0c4,Prompt Engineering in Medical Education,2023.0,International Medical Education,
400c1d987c1942436ffb3f3797533c0e115cccf9,Artificial Intelligence and Healthcare Simulation: The Shifting Landscape of Medical Education,2024.0,Cureus,Medicine
7cce514d89e74ebdab205e0a0cb44080c0d8e0c2,Updated Primer on Generative Artificial Intelligence and Large Language Models in Medical Imaging for Medical Professionals,2024.0,Korean Journal of Radiology,Medicine
2014d6036276b470d010060c86cedd4c92e0958c,Principles alone cannot guarantee ethical AI,2019.0,Nature Machine Intelligence,"Computer Science,Sociology,Political Science"
1820715b0c5bb0d9a13c7c678ff82182d19e857d,Challenges of Deep Learning in Medical Image Analysis—Improving Explainability and Trust,2023.0,IEEE Transactions on Technology and Society,
570f406d4e3defc722b65ff11ffd126c9351dd4e,Ancaman Dan Peluang Artificial Intelligence (AI),2023.0,Khatulistiwa,
4dde26103f1f134f268dc0be3336e5391d8bea91,Deep Learning Attention Mechanism in Medical Image Analysis: Basics and Beyonds,2023.0,International Journal of Network Dynamics and Intelligence,
a4eac6393455be79c11704108102eb221c36f426,The Future of Medicine: Harnessing the Power of AI for Revolutionizing Healthcare,2023.0,International Journal of Multidisciplinary Sciences and Arts,
0e6b1e38c7fd72b29d73d144b813b8ef46cea160,Exploring the Possible Use of AI Chatbots in Public Health Education: Feasibility Study,2023.0,JMIR Medical Education,Medicine
6e62a903dac8e643160bd1337d6cb8b09bf2f062,AI for radiographic COVID-19 detection selects shortcuts over signal,2020.0,Nature Machine Intelligence,"Computer Science,Medicine"
7f467669280260f99b1e3e0b1d78e647aa408558,How Explainability Contributes to Trust in AI,2022.0,"Conference on Fairness, Accountability and Transparency",Computer Science
f2d02c7d8e50c96e4b9385f6ef947c53e07467bd,Overcoming Consumer Resistance to AI in General Health Care,2023.0,Journal of Interactive Marketing,
e6ab89d86c2f3201a0f5371b13f9c002973f2aac,Artificial intelligence and medical education: application in classroom instruction and student assessment using a pharmacology & therapeutics case study,2024.0,BMC Medical Education,Medicine
0b37417b002f93e41c1e284ff48f83a5efade0b1,"Bridging healthcare gaps: a scoping review on the role of artificial intelligence, deep learning, and large language models in alleviating problems in medical deserts.",2024.0,Postgraduate medical journal,Medicine
d1d3a394f3a94fcff54438e5c72747ad60aa09a1,Large language models improve clinical decision making of medical students through patient simulation and structured feedback: a randomized controlled trial,2024.0,BMC Medical Education,Medicine
b42ab1a11c55fb9b7077cc8746f541409ed48b80,The future of medical education and research: Is ChatGPT a blessing or blight in disguise?,2023.0,Medical Education Online,Medicine
69fb9f6789d8dc25f6f83e25694413812295ddc4,Medical artificial intelligence ethics: A systematic review of empirical studies,2023.0,Digital Health,Medicine
1a928939f8663da3c1c46a01da7e315f91df3af1,Necessity and Importance of Developing AI in Anesthesia from the Perspective of Clinical Safety and Information Security,2023.0,Medical Science Monitor,Medicine
84055f6939af6750efab2e54688a3361a412ccbb,Chatbots for future docs: exploring medical students’ attitudes and knowledge towards artificial intelligence and medical chatbots,2023.0,Medical Education Online,Medicine
6cf1402b9984f1346a0f7dfa2bb888c6b5f92423,Medical education and physician training in the era of artificial intelligence,2024.0,Singapore medical journal,Medicine
e2c0a82cfd467406e4268af55be8b50168de1355,REVIEW OF AI APPLICATIONS IN HEALTHCARE: COMPARATIVE INSIGHTS FROM THE USA AND AFRICA,2023.0,International medical science research journal,
0e16645dd12c681a2a9103e4f836a83427a7d40a,Incorporating Technology Adoption in Medical Education: A Qualitative Study of Medical Students’ Perspectives,2024.0,Advances in Medical Education and Practice,Medicine
bd2f46ec6ba90930faf8fccadee1dd78e64b23b7,A Review of Uncertainty Estimation and its Application in Medical Imaging,2023.0,Meta-Radiology,"Engineering,Computer Science"
8d272a9948a8b97c3798f233d3631d466688da1b,A governance model for the application of AI in health care,2019.0,J. Am. Medical Informatics Assoc.,"Computer Science,Medicine,Business"
75d03c3953e6c8f701f250a9ecb8aecc05c2e689,A Guide to Cross-Validation for Artificial Intelligence in Medical Imaging.,2023.0,Radiology: Artificial Intelligence,Medicine
1016cc97cf03f93b0dfe7ad3381ae34d9aa0be2c,Investigating Students’ Perceptions towards Artificial Intelligence in Medical Education,2023.0,Healthcare,Medicine
f1f89759e4076d52726b0f21cd73025aee70b1e2,"Internet of Medical Things and Healthcare 4.0: Trends, Requirements, Challenges, and Research Directions",2023.0,Italian National Conference on Sensors,"Medicine,Computer Science"
f784d2e40423b5379955d7606e142286c0f9a0f1,Fairness and Explanation in AI-Informed Decision Making,2022.0,Machine Learning and Knowledge Extraction,Computer Science
795d33964b806110f6522a6c78b77a94888e0641,Mapping the Bibliometrics Landscape of AI in Medicine: Methodological Study,2023.0,Journal of Medical Internet Research,Medicine
028d026be997ebf1f1c762407d216ff35a81ca73,Resistance To Medical Artificial Intelligence,2019.0,Journal of Consumer Research,Psychology
2f2daa9cb71ad367461fca3ba52e166eef1a49af,Overview of Chatbots with special emphasis on artificial intelligence-enabled ChatGPT in medical science,2023.0,Frontiers Artif. Intell.,"Computer Science,Medicine"
c434fce129f205a31871d51c0706b6aa9cfcb3b5,Doctor AI: Predicting Clinical Events via Recurrent Neural Networks,2015.0,Machine Learning in Health Care,"Computer Science,Mathematics,Medicine"
3157ccb0c9812a6ee22a6c5c4cebfae3be42b148,Use of AI-based tools for healthcare purposes: a survey study from consumers’ perspectives,2020.0,BMC Medical Informatics and Decision Making,"Medicine,Computer Science,Business"
1775333ad759bc827b8fde72c93ccbaca821c1e7,2D medical image synthesis using transformer-based denoising diffusion probabilistic model,2023.0,Physics in Medicine and Biology,"Medicine,Physics"
54de9ed44bb1022b7c3ec67a9e9c2224dc8bce0f,Artificial intelligence meets medical robotics,2023.0,Science,Medicine
73b1d82d551262b30459993aa78cdb381dce2d07,ChatGPT for Future Medical and Dental Research,2023.0,Cureus,Medicine
be204ed30f2da2d3b447066891f4669d10035c25,Applications of Artificial Intelligence (AI) in healthcare: A review,2021.0,,Computer Science
58f066509ff7190b9a60460c76443da811daf926,Ethical Conundrums in the Application of Artificial Intelligence (AI) in Healthcare—A Scoping Review of Reviews,2022.0,Journal of Personalized Medicine,Medicine
ebcff0d8cf4b516706b7ea5f877312d55a51bdcd,Medical Student Experiences and Perceptions of ChatGPT and Artificial Intelligence: Cross-Sectional Study,2023.0,JMIR Medical Education,Medicine
